TRACT_FIPS,GEOID,FIPS,distance_0100,distance_0101,distance_010C,distance_0200,distance_0300,distance_0400,distance_0500,distance_010E,distance_010D
209402,1400000US06037209402,6037209402,,,264.3304774219006,269.2830186351967,,267.17655821474534,138.59448162257385,264.3304774219006,
209403,1400000US06037209403,6037209403,159.09945641428865,,,205.5754674662062,155.54035036796094,266.4478096315845,208.1104748476134,,
209510,1400000US06037209510,6037209510,423.18587625786336,,486.9875593637055,440.28968257156725,406.4132204045736,446.0075837942183,442.4654405226337,,
209520,1400000US06037209520,6037209520,274.2330366337193,,,371.1660395510596,367.1060269059749,353.15295619481753,255.35679702330185,,
209810,1400000US06037209810,6037209810,385.8931497625045,,,535.9345764895342,519.083096197664,533.2310368269616,498.3119253645049,,
209820,1400000US06037209820,6037209820,327.6240139489805,,,339.5417030216994,329.18978020223426,339.9148827195602,351.1669316765856,,
210010,1400000US06037210010,6037210010,507.8237408807686,,664.8251234519083,537.3149265080967,515.948574444818,509.83644244917457,490.88040529483527,,
211000,1400000US06037211000,6037211000,970.1023231561608,1003.1110952161972,526.8075940188102,1083.8106662418504,,947.6072893576415,948.2753329705469,,
211121,1400000US06037211121,6037211121,573.726991119315,535.217359151315,,496.3332562861562,519.5378637704332,471.0896473395115,459.2151480332834,,
211122,1400000US06037211122,6037211122,435.1148286288839,,,309.41507371707127,294.7980754813875,439.59174422028025,462.6893048774748,484.82435412178,
211123,1400000US06037211123,6037211123,,,,,,,184.57579568292888,,
211124,1400000US06037211124,6037211124,98.38826857677178,82.22463669482485,168.75134145403837,194.31595884348053,,197.27496011930424,188.86698942710277,,
211201,1400000US06037211201,6037211201,987.8418901547296,,,1006.7353286597332,962.239674473663,885.3398278543866,1013.3166289653112,,
211202,1400000US06037211202,6037211202,721.2068305035546,,752.7392967894459,672.3310857371764,740.9068624574568,686.1982300308625,702.7665016231801,,
211310,1400000US06037211310,6037211310,894.5761338652995,,957.6253180847608,827.8749250257642,849.7961471828846,723.8380538354037,798.7126586034135,,
211320,1400000US06037211320,6037211320,237.58291494943512,,,,546.193237813999,512.890183945191,493.5871039846629,,
211410,1400000US06037211410,6037211410,904.6665069978542,921.565925136768,785.7170463994261,929.8872190756828,696.1033913576628,779.7547227324327,831.7936791861894,,
211420,1400000US06037211420,6037211420,1125.820997250937,1135.0920520794532,1097.446800182986,1125.2228842989334,1133.64248456594,1124.670610619325,1090.6801068831476,,
211500,1400000US06037211500,6037211500,381.12156174127705,434.507140707737,539.8338742522855,203.0840114273962,518.0175717589777,501.2645895102613,546.964358041611,,
211701,1400000US06037211701,6037211701,957.5782673677896,887.15936964337,913.5413407080335,854.3821188530651,986.024023731778,852.2299122697078,1033.728044601414,993.0292929683636,
211703,1400000US06037211703,6037211703,893.5494080767164,,971.4335861893692,1060.6853249678657,799.2580312129544,863.7761256495442,970.295577047722,,
211704,1400000US06037211704,6037211704,1181.3301436667816,1163.0925924386656,1251.3042674347196,,1172.572398963616,,1196.6498738673488,1183.2262897530245,
211802,1400000US06037211802,6037211802,,,531.1998271709851,,,824.6432844505542,728.0702822052269,511.5875375049532,
211803,1400000US06037211803,6037211803,794.1935072946802,830.972253878088,683.4228322047258,790.7552554110658,,724.4626451945362,744.5415979122118,795.6996014024372,
211804,1400000US06037211804,6037211804,948.562618704784,1030.4018670816158,1027.9839249839615,,,,995.3419040380064,,
211910,1400000US06037211910,6037211910,519.45375522224,,537.0138940529325,,,,597.1330034245561,670.8073767978394,
211921,1400000US06037211921,6037211921,,,,,,281.9780147705004,249.0362080820699,,
211922,1400000US06037211922,6037211922,,,526.1937153904825,,,445.0515511846826,437.9879005035088,,
212101,1400000US06037212101,6037212101,,,374.5327722820218,,,361.4302649395012,322.6789054354738,,
212102,1400000US06037212102,6037212102,,,91.67263725282304,,,,357.5056018441868,,
212202,1400000US06037212202,6037212202,232.1063635676915,,204.09854973468072,242.61655338814583,290.9443251771234,194.1728950097881,185.40935061933345,,
212203,1400000US06037212203,6037212203,129.61053091190482,,,,,156.7449316445807,228.3592928415914,,
212204,1400000US06037212204,6037212204,201.73308353253597,,,213.22171912328625,,192.0260472603353,220.73523999562576,,
212303,1400000US06037212303,6037212303,,,,328.88467674340643,,347.61680212940905,339.8712083612398,285.134937167012,
212304,1400000US06037212304,6037212304,,,,,,,301.5336201045205,,
212305,1400000US06037212305,6037212305,272.93784810051545,,404.26243550163065,347.9820775520581,237.1292013884135,282.40251687729244,334.10885225396464,,
212306,1400000US06037212306,6037212306,469.6135540917944,,387.8701577540662,421.41198746945634,429.3131772350693,472.1279698949981,460.56104013534855,,
212410,1400000US06037212410,6037212410,384.8538072471615,,468.040125181668,,,445.9840364969369,406.2235190244928,,
212420,1400000US06037212420,6037212420,180.4789121402143,,110.6793648489255,149.3743207835481,303.50714751750394,271.6834509347949,228.25298847118316,,
212501,1400000US06037212501,6037212501,294.25103224890825,,446.79471690849584,,288.52509275734934,,397.71084255884296,438.1536533027393,
212502,1400000US06037212502,6037212502,675.3312949738768,,704.9195322351251,,,,616.6644189940098,,
212610,1400000US06037212610,6037212610,698.0742695525655,778.8816150308837,894.7824300425059,777.848623581288,647.9254585361671,784.946161840093,799.111511618105,,
212620,1400000US06037212620,6037212620,502.8462521340976,466.7969824665136,404.7614708924236,514.879945170106,389.6222179735117,443.5936654910288,510.6400457111206,,
212701,1400000US06037212701,6037212701,386.82405138536217,374.4564663767618,607.1400625515788,505.0995637310311,531.7332005393394,527.5200810530696,304.01055238343974,,
212702,1400000US06037212702,6037212702,194.54919835862492,188.8946955410319,216.9741671648532,222.78377938611084,282.51657619738944,235.12541177067428,248.48325778636257,128.73292718220517,
212800,1400000US06037212800,6037212800,273.44433910425084,321.3160228022938,,197.6878611856253,161.36194141254035,174.74585510566305,167.65305464362385,,
212900,1400000US06037212900,6037212900,586.1149353209241,482.57568939934026,599.7108160255381,642.8671937176657,606.6484942293846,645.2649762909714,687.6216777513678,,
213100,1400000US06037213100,6037213100,327.91550199960074,374.40479477617055,308.0022928909903,445.0020281418872,201.81338624549127,377.0354608703564,335.35362805022885,,
213201,1400000US06037213201,6037213201,325.6793169551769,,421.4207705188956,257.88188015150445,234.88804741098863,223.8375441926239,212.5798594525981,,
213202,1400000US06037213202,6037213202,491.5467546939683,,549.2986111292943,441.0731161944995,398.3277311406537,425.6695312629535,451.36704765815847,,
213310,1400000US06037213310,6037213310,353.0187549269616,,349.5936713741327,383.7557771895629,379.8054316619144,356.92581902031,360.9642089116477,,
213320,1400000US06037213320,6037213320,618.6114067390918,,745.6765290327336,552.5908507495428,576.7211782383592,513.8901956426255,555.6908686321041,,
213401,1400000US06037213401,6037213401,424.83720689836497,,351.68931126694883,,360.2583019843338,488.28106770090005,375.24006599814254,,
213402,1400000US06037213402,6037213402,630.6947990735447,,666.7259370394446,708.1685314346482,660.9953913517099,632.6590609542707,701.949279670244,826.6296250171139,
214000,1400000US06037214000,6037214000,449.1592811093384,449.5670478921529,385.9212483068407,734.456438079867,406.5460972598967,279.9794770192581,352.76043984316453,,
214100,1400000US06037214100,6037214100,1314.4629951200827,1423.6701817878693,1011.7839990920952,1118.7171965962111,1072.9373294057723,983.6732163102092,986.2168940281816,977.2687954777618,
214400,1400000US06037214400,6037214400,188.4766371714158,,,283.7488710877113,292.0099286920393,209.9407098448208,258.37208256801136,,
214501,1400000US06037214501,6037214501,23.20404626992246,22.252237266314797,,,,,228.19112497109984,,
214503,1400000US06037214503,6037214503,,,,,,,236.38828644864725,,
214504,1400000US06037214504,6037214504,,,,,,664.2750525826725,676.0294130570059,,
214505,1400000US06037214505,6037214505,,,,,,,596.2563845114801,,
214600,1400000US06037214600,6037214600,771.932585829837,774.0825797272024,558.1406538011272,823.6048363818171,914.4241167474414,931.7840973151,625.4010456022279,548.358229859536,
214700,1400000US06037214700,6037214700,531.8205882607683,569.0337491937557,242.5646699226944,313.04286151331206,257.63463464582605,287.0681790294268,271.8542391251473,,
214800,1400000US06037214800,6037214800,812.2493076370301,792.6247202088739,1105.9687852747106,860.6229490656161,1073.5592314735572,1122.350621313924,1051.121382825608,1083.5418171860154,
214902,1400000US06037214902,6037214902,302.7501692096972,296.2590916941156,531.954576047919,350.7926059801297,338.3166125642023,471.93337299813095,497.1717334547095,,
214903,1400000US06037214903,6037214903,549.461112160803,606.2996699068734,515.4217828377022,439.9839947889761,,518.2604977949006,495.2035906576947,543.8627183490104,
214904,1400000US06037214904,6037214904,641.6981907995082,639.0218905143769,646.9166826020191,717.5442324670752,689.3656885090886,663.4464587749908,616.4529589555584,673.1104621761593,
215101,1400000US06037215101,6037215101,,,428.4511502697252,,,,525.9338025970495,428.4463629180121,
215102,1400000US06037215102,6037215102,807.9971117663922,,,904.2469510646866,805.9474009252851,838.5925999237264,774.4986284729912,,
216100,1400000US06037216100,6037216100,470.8672672043834,506.495436322959,,590.0256795875686,745.7215748176674,874.8186713666277,889.7229076303995,,
216201,1400000US06037216201,6037216201,685.7962444524501,561.9293045630932,736.960851041599,941.947379435224,910.6345066430456,940.1401505116164,673.4046757823091,,
216202,1400000US06037216202,6037216202,841.7734498496359,863.6040155246824,707.4278711302529,1143.2583359172231,1091.289903910328,1035.2038862710256,998.3744762659484,631.8438593148043,
216301,1400000US06037216301,6037216301,174.92938452553534,150.00443204765492,,189.61251228649195,132.9708905939059,123.49928317743736,123.49910159903312,,
216302,1400000US06037216302,6037216302,428.2105743758947,476.4101793538116,150.5903689409051,381.491348986796,420.9730178852192,536.4683075506365,490.1544758484082,,
216401,1400000US06037216401,6037216401,367.7382491640602,476.6031517271032,479.2091358075706,480.3229023807819,315.3973427809061,384.3281063349564,447.393109047126,365.742605909726,
216402,1400000US06037216402,6037216402,165.60472423756647,,198.76143452690985,162.60721252477657,145.1901342100436,191.81115107130267,217.83232816135535,251.5359267054677,
216700,1400000US06037216700,6037216700,1027.7132648449142,1114.694657915603,1034.0377478506985,994.8517771222444,1061.5661561485465,961.8905905081458,1001.1200581740804,1176.1465520231184,
216800,1400000US06037216800,6037216800,444.582699237112,404.5164459914858,,571.248857702331,574.9176317442589,579.010103621041,422.43923325843065,,
216901,1400000US06037216901,6037216901,1079.7790510062289,1101.5561332769958,,1203.2169237782036,1202.307594465869,1191.442364479056,1211.2393372129775,,
216902,1400000US06037216902,6037216902,973.7491118543296,917.7687653069888,668.6355593176393,827.5105214237104,811.1701684723052,752.7576024690054,739.5463171260077,,
217001,1400000US06037217001,6037217001,359.8823770844341,368.4405213512654,642.947226229548,426.10982720774473,512.7101511556566,616.438960824718,517.7835884177586,801.6265260046666,
217002,1400000US06037217002,6037217002,423.0049849975062,446.0571481556147,604.7672959222622,471.8030145277162,474.1489981360454,495.63682703704967,408.5655819352101,237.4871738280135,
217101,1400000US06037217101,6037217101,1291.4277229860415,1417.1781675895847,,1282.0036320689196,1171.514491687616,1264.5797256873875,1168.57975586272,,
217102,1400000US06037217102,6037217102,1207.8284717047118,1126.907201972001,,1276.796577256207,1293.721689694116,1300.024045216141,1302.1909833602597,,
217200,1400000US06037217200,6037217200,800.0307970546537,737.7967654925878,,791.3837182645098,874.841272982653,909.9495638889624,864.0466667032863,1119.513061511468,
218110,1400000US06037218110,6037218110,386.8021247166435,280.6234354683657,,324.4951258846384,540.0921893177585,452.8840718455593,495.40242944351286,,
218120,1400000US06037218120,6037218120,743.5010292604842,711.457000464609,,760.489162443962,748.9229642309713,775.315849976363,786.7702551535207,839.7583545148433,
218210,1400000US06037218210,6037218210,289.5044398170452,,,268.6679411649644,297.2550532411296,288.717211265104,317.5527006693408,,
218220,1400000US06037218220,6037218220,232.76785045650016,147.5264152309161,415.2450185141252,263.1790636509923,303.255660733691,306.77400058475166,345.1551409181179,,
218300,1400000US06037218300,6037218300,750.6709357848774,1044.2571277392217,1132.032270118835,723.6079298527552,742.9828561708707,767.8730769603517,591.9820998221034,,
218400,1400000US06037218400,6037218400,919.7421177349354,1110.6007888174752,,816.6901215329783,785.8201111075618,623.8952280774547,647.9214048122178,,
218500,1400000US06037218500,6037218500,911.8239404584456,870.8281416646811,,890.0101684120567,866.8032862864195,932.5359471703988,860.949546039338,,
218600,1400000US06037218600,6037218600,360.6773964604234,425.8443862506477,,342.1525057659276,353.1840948538791,356.00997271825986,315.57321783917075,,
218701,1400000US06037218701,6037218701,458.16232186941033,483.0734913044741,323.06761579338666,350.31221431138096,374.7665111619543,271.41053101369624,417.15709196675743,,
218702,1400000US06037218702,6037218702,339.5674923036845,701.806810640974,,687.4173916399677,656.7092244714134,871.7416396263378,800.9804735802021,,
218800,1400000US06037218800,6037218800,350.3692516589445,487.5056899337965,,391.3719684032232,385.969288709273,403.91122311424,361.7814817452274,,
218900,1400000US06037218900,6037218900,453.5549758027963,486.4062967794805,,454.0118624182455,481.2719213284825,405.9745171836549,514.1804144336485,,
219010,1400000US06037219010,6037219010,305.4746757880416,294.31893640253867,,388.0307601523056,445.99283975182016,418.99923542164674,620.4620947234982,,
219020,1400000US06037219020,6037219020,523.5336559240118,567.6403162626945,,552.7562144251772,593.6190297679843,792.7979066283007,681.0555592697515,,
219300,1400000US06037219300,6037219300,929.7406169685912,821.7780995545625,,901.639787370405,995.0672879328632,922.005022058643,928.896144134084,,
219500,1400000US06037219500,6037219500,761.4577603687092,776.3666869067381,,414.5204111230796,333.1022084631145,1188.1265325763284,1134.384561770522,,
219700,1400000US06037219700,6037219700,275.5563503310016,,,271.60120253500173,303.5750062904221,366.3902171100145,305.22748830558453,,
219800,1400000US06037219800,6037219800,565.1022104383322,627.9278617619377,,564.7165985826737,539.751678637645,529.9584294430675,447.6700976418608,,
219901,1400000US06037219901,6037219901,531.6485783859878,588.2790034032182,,519.5156913142121,517.0633165993133,505.8015140661797,470.057990413918,,
219902,1400000US06037219902,6037219902,183.39407107612385,181.4218298309769,,287.2426605447928,280.4943305444139,271.8212931062041,217.68087734593487,,
220000,1400000US06037220000,6037220000,438.4260853264322,445.3989061562585,,449.22576015479694,450.8261574593717,423.0377974876277,380.3033709535152,,
220100,1400000US06037220100,6037220100,269.21432696878094,307.44137922719125,209.02299191272817,331.51017381849505,,81.20712864116297,313.865792644772,360.6484561700896,
221110,1400000US06037221110,6037221110,419.8727143861805,,,560.5075880941873,554.655884613219,542.7939443935529,529.9225573757574,,
221120,1400000US06037221120,6037221120,331.94568706435365,,,351.4558079049881,291.4532362651996,250.9189191375988,407.32842958692186,,
221210,1400000US06037221210,6037221210,269.7662112688539,353.9190599971653,,270.8214652632453,280.1756536883046,338.74346601675654,222.6691283186072,148.51877803551005,
221220,1400000US06037221220,6037221220,575.734037780132,,510.2083328907421,558.9602014469814,584.5544221997314,531.8137517984435,463.41685116877096,,
221302,1400000US06037221302,6037221302,709.2845874333574,714.1818491890198,,747.8193933516927,751.3875585108684,758.5723954995467,815.7397546242302,,
221303,1400000US06037221303,6037221303,670.8525552435891,,,702.2670047121735,657.6390482242831,676.4072067015259,700.0823219325923,,
221304,1400000US06037221304,6037221304,794.8098934879199,,734.905990088132,726.0331961150576,694.0154080696087,821.1014553020852,799.1005856444708,,
221401,1400000US06037221401,6037221401,207.14769085209173,211.82113553128195,,334.9915225110544,331.5314434537147,323.23101257911634,297.0546995806569,,
221402,1400000US06037221402,6037221402,464.508494828015,449.4055549447337,,397.3219260938203,314.9228582286648,379.4941595778975,354.6244248108028,,
221500,1400000US06037221500,6037221500,415.5503121626928,,,375.2442268009041,420.6143659165645,402.4845679757353,417.1511848983917,,
221601,1400000US06037221601,6037221601,402.122500620436,537.766220950683,,421.2080816724719,378.0858355438238,384.3375417189535,335.55793327692527,,
221602,1400000US06037221602,6037221602,343.4024825515562,,441.4892413592892,437.8097696045127,293.6234946425748,270.2104026779071,307.6545050346175,,
221710,1400000US06037221710,6037221710,408.3966758116295,417.1185374011145,,434.9885345525971,473.88176099505904,420.9493000582445,359.246912634856,,
221810,1400000US06037221810,6037221810,193.89923242435927,,,159.84196644343663,182.9208774496504,176.08001820163332,297.10375703619513,,
221820,1400000US06037221820,6037221820,295.111361892421,308.97495437204344,,273.5088328588169,323.2492618793489,239.74571326123345,333.87669071194875,,
221900,1400000US06037221900,6037221900,402.9750452838634,,,359.4513143046859,430.1580897731178,532.8498240040042,528.2804107456144,,
222001,1400000US06037222001,6037222001,514.3257954848173,558.486046657951,,517.643973349931,484.9907313233397,429.40178434316135,462.2226348317226,,
222002,1400000US06037222002,6037222002,626.5858949774023,637.3812044292167,,623.4784221961393,639.0285062805997,463.9908129809424,673.8006326548111,,
222100,1400000US06037222100,6037222100,313.9996341985946,296.9221943620034,240.3065364955117,327.3322042843365,269.5767755867349,371.3304052992173,329.6024866997856,,
222200,1400000US06037222200,6037222200,164.9795999091958,85.38223340884429,,166.04922456728926,178.08466970746946,142.047325045689,143.77351558029915,,
222500,1400000US06037222500,6037222500,239.36986187269807,386.33282086246845,,241.70087286336823,222.0320878320791,257.2853031893298,139.66628609929535,,
222600,1400000US06037222600,6037222600,536.5452172467944,595.8634774574543,,484.8440018013281,488.2080089116661,503.1776113374213,552.1393564031891,,
222700,1400000US06037222700,6037222700,,,,,,,274.9826126529281,,
224010,1400000US06037224010,6037224010,,,,,,,221.3916129138621,,
224020,1400000US06037224020,6037224020,268.0410213146912,,,208.15812048415955,289.5862324813998,277.14576883651546,262.73541360769514,,
224200,1400000US06037224200,6037224200,304.71040563199983,,,313.43153602016673,373.48683524110834,351.5573206633621,286.06712694622246,,
224310,1400000US06037224310,6037224310,155.6718771937517,,,113.1047535944182,154.09027244295788,123.60877229305112,109.04974620678942,,
224320,1400000US06037224320,6037224320,195.53403093474745,,,204.4819445267011,174.21334891254423,157.4916797151794,155.38173760375523,,
224410,1400000US06037224410,6037224410,260.1870271139555,302.01757793987827,,242.0213931430327,225.35854938024085,250.8763241813552,172.84690878134768,,
224420,1400000US06037224420,6037224420,139.42477260238266,,,151.64400475331507,130.52315463890525,170.20956447405018,139.44372756715137,,
224600,1400000US06037224600,6037224600,564.2311537763638,,,481.9259881733648,520.6493960118723,514.0565902584427,508.40423544406354,,
224701,1400000US06037224701,6037224701,278.97428762710217,,416.3249154407117,342.8610076701612,147.43368930889818,,233.25124683572884,,
224702,1400000US06037224702,6037224702,664.6945382552162,,,644.792135813376,580.4985576017726,562.633306886562,583.6637369340476,,
226001,1400000US06037226001,6037226001,489.362140967021,,,412.5752627804864,371.64983300979895,374.9243917787224,387.5302129533934,,
226002,1400000US06037226002,6037226002,896.5428048022619,,,,790.6758837791233,,430.4598787550982,,
226410,1400000US06037226410,6037226410,146.87069791212062,,,125.78187764560568,181.46257023501235,170.0764855987802,125.8213149396398,,
226420,1400000US06037226420,6037226420,442.3420613925459,,,419.6127418204185,442.71211232906927,451.7086188554064,397.7118108696029,,
226701,1400000US06037226701,6037226701,526.6432385984563,,,537.9017159532866,511.7745821408108,547.0522139645558,464.35103631902666,,
226702,1400000US06037226702,6037226702,637.0619040662783,314.0993195287763,,624.0332344975134,645.9746218787998,642.2201598585424,633.0854999969602,,
227010,1400000US06037227010,6037227010,228.12661111471036,,,174.0754583693105,218.32455794044503,197.2814692786434,152.0064032888406,,307.55380714859206
227020,1400000US06037227020,6037227020,443.0399416002697,,,463.58674746064366,495.950389640001,430.8758202020883,508.5716481955179,,
228100,1400000US06037228100,6037228100,208.08994912161984,,,210.21574158173016,241.2498807357257,182.0382086170311,271.26054826188977,,205.0302037974131
228210,1400000US06037228210,6037228210,387.3548482913475,,,342.63244601383906,343.8995565566453,294.1232160619226,322.96153953299074,,
228220,1400000US06037228220,6037228220,276.1083892368491,,,263.4890964254656,276.02352505352053,322.1317260205653,253.05345549975883,,
228310,1400000US06037228310,6037228310,325.7058278361559,,,322.41101048362896,302.9898926256193,283.633426023268,405.7175168385426,,
228320,1400000US06037228320,6037228320,338.812212728669,,,328.0470775793832,332.9592879738558,328.278164541845,344.7752778931157,,
228410,1400000US06037228410,6037228410,182.50852881008356,,,166.33446422550702,193.64195445455852,206.5888373977547,263.73054148674095,,
228420,1400000US06037228420,6037228420,502.0880590956442,581.0967968680679,,496.62312511894913,450.7393253022905,580.2545900999037,664.3733500371384,,
228500,1400000US06037228500,6037228500,519.2491117486198,,,501.64695290909697,548.8291301930117,582.7928652078022,568.7938975260458,,
228600,1400000US06037228600,6037228600,393.6082327335764,,,373.1739959746948,396.59926273506136,317.7895535576476,346.0328320839639,,
228710,1400000US06037228710,6037228710,361.2145845639172,,,359.2759901045716,357.2256854446634,365.2800993558063,291.90155011047955,,
228720,1400000US06037228720,6037228720,431.8862977158751,,,435.1125727837572,430.388375719512,411.59064274641895,193.47521379701783,,
228800,1400000US06037228800,6037228800,183.97268542212984,,,188.1904158872601,175.51198877408643,226.09048279318984,160.9342946292684,,
228900,1400000US06037228900,6037228900,136.61809768017656,,,134.49820381618864,142.92185827391552,,67.69698862422004,,
229100,1400000US06037229100,6037229100,245.4665169035616,,,269.6341747036349,154.29768003601583,136.53544091583058,119.22625316110572,,
229200,1400000US06037229200,6037229200,208.1417139255377,276.9540960931738,,168.38449784601556,161.9019037198805,136.09576355669066,175.35956120730788,,
229300,1400000US06037229300,6037229300,185.52092564693436,,,205.90676953216465,187.87113893163416,149.0059648842918,107.839923635102,,
229410,1400000US06037229410,6037229410,163.97250568464824,,,178.96109165704502,179.6403679948072,136.78651869888668,179.37145056430109,,
229420,1400000US06037229420,6037229420,394.8183164195086,,,445.4973395330264,479.7747533221021,435.35918318297297,380.10946698937335,,
231100,1400000US06037231100,6037231100,406.8402215452184,,,387.4945090084877,413.9285023708946,453.4962067907662,538.8678395848215,,
231210,1400000US06037231210,6037231210,289.6680928953583,454.4331525833112,,268.80712014715675,297.67937807535674,409.7926921792902,314.5514827851971,,
231220,1400000US06037231220,6037231220,533.6098693500331,,,501.0959169897287,568.6046854645749,544.2803617835993,559.997903674104,,596.6236378301187
231301,1400000US06037231301,6037231301,322.0234028908629,,,274.94226146838275,287.15028615558555,287.9573182882094,240.5990076633508,,
231302,1400000US06037231302,6037231302,263.69531481755115,369.369973571357,,237.0768405513228,290.9995452403969,210.36066590168332,227.681919082318,,
231400,1400000US06037231400,6037231400,523.8596911050469,389.65267507403775,,510.058177154056,496.1419553418714,526.1078082924582,408.3015545538518,,
231500,1400000US06037231500,6037231500,792.2019362382998,926.8610211728552,,698.2534656002969,770.1604689864033,890.2931506235758,845.5798386451025,,
231601,1400000US06037231601,6037231601,690.1177264462409,552.0902493745851,,663.0745500046027,659.6789926903696,689.5489973578332,660.7428723860273,,
231602,1400000US06037231602,6037231602,709.0035637586234,631.4343707868004,,716.4620383809588,715.9474738804436,683.1051906350435,732.7882969942904,,
231603,1400000US06037231603,6037231603,721.1225808014536,,,598.3386670917758,680.532975368092,677.9393417527934,642.4281049277076,,
231710,1400000US06037231710,6037231710,493.458682048492,,,545.8518239356945,542.7433778221898,695.0197380934071,591.3423450854486,,
231720,1400000US06037231720,6037231720,636.5671843557587,,838.0788035811803,698.1425792720728,759.0487577669404,735.1791593257981,742.5148682296019,,
231800,1400000US06037231800,6037231800,899.0132411703585,,,909.4859094053736,901.9344623952226,877.9556629338299,880.6903331494921,,
231901,1400000US06037231901,6037231901,390.2875734747821,,,370.1425248688947,393.36661944734783,333.3566943237355,353.30021773639834,,
231902,1400000US06037231902,6037231902,663.1196894444624,,,649.4402330776162,723.7043925137338,682.5580692683643,680.5259891489031,,
232110,1400000US06037232110,6037232110,163.8736927342022,,,192.77100882144103,203.73863434539555,137.5164874573476,157.8748437463579,,
232120,1400000US06037232120,6037232120,285.59875284874335,,,269.9543348933738,276.0172065691127,261.1840061265134,324.26981310225773,,
232200,1400000US06037232200,6037232200,269.746340209198,380.2382603815623,,277.37544528060573,270.11728861005685,345.3419426140016,303.0136494594183,,
232300,1400000US06037232300,6037232300,371.09500869747,387.98956643645374,,482.5775416452832,501.7915853701098,411.0293321873995,613.5830305208067,,
232401,1400000US06037232401,6037232401,768.3184071265636,,,806.593669156345,841.4273776815779,824.8715917048228,778.05993150793,,
232402,1400000US06037232402,6037232402,571.136272097431,908.703878548482,,595.2081349877978,671.5605659687619,767.8106366805819,729.5974805018395,,
232500,1400000US06037232500,6037232500,247.56671104969544,,,265.63801169839826,228.46822632759057,178.6943460315215,315.6442360949775,,
232601,1400000US06037232601,6037232601,740.9806421465044,,,780.3655243604488,801.2519638054964,744.8876049355694,792.5056819773063,,
232602,1400000US06037232602,6037232602,796.0059187067893,766.3622311385643,,776.897061465827,793.9891021729684,787.0989978373091,813.7064644264099,,
232701,1400000US06037232701,6037232701,792.695380978831,,,725.1168102793953,654.9297044107738,707.8039504517845,452.2379386405347,,579.8299461702367
232702,1400000US06037232702,6037232702,530.3033395916545,,,553.3806261435378,623.5323569955959,637.0821475833151,584.0233848957824,,
232800,1400000US06037232800,6037232800,353.15417505301065,,,365.389397610343,332.28671059231147,328.35844206479806,344.13894477763654,,
234001,1400000US06037234001,6037234001,707.1769755529015,641.7447638240648,,423.6399658617569,496.3724707499858,323.74120010542,286.167775983282,,446.3738505777538
234002,1400000US06037234002,6037234002,781.6638442571682,893.480960633211,,853.3928931478022,872.591137709547,836.4838413483948,810.7862299348855,,
234200,1400000US06037234200,6037234200,1021.3664544993394,1040.4603344699997,,989.6536701377528,1127.1570698350909,1119.335986042173,1198.1744620194322,,
234301,1400000US06037234301,6037234301,490.89682332543305,521.7942018058518,,271.66548416401906,350.419401087118,321.0389926673014,383.4932814186562,,
234302,1400000US06037234302,6037234302,216.24035922920172,271.0792770098394,,254.5558186227577,299.54373397867494,212.75666786337095,166.04569276873386,,
234501,1400000US06037234501,6037234501,335.01105219104653,403.72267949298623,,492.5262193550235,492.9169619115005,304.3253413641136,343.9422073401415,,
234502,1400000US06037234502,6037234502,342.1928938774181,235.80923406440712,,299.5739577266516,302.2636207955282,221.89669274528208,319.7219891282617,,
234600,1400000US06037234600,6037234600,476.6160706416386,533.2822923297474,,367.1495450675325,400.3051607231444,390.8280625341921,308.7130793758214,,
234700,1400000US06037234700,6037234700,404.8809024381732,483.35689757731234,,335.998533825078,472.23990888470905,111.97926864898672,552.3053900884208,,
234800,1400000US06037234800,6037234800,614.8794916271625,485.8195223129817,,682.4491574188837,841.6499122144021,723.3869035400178,650.3838218241754,,
234901,1400000US06037234901,6037234901,216.60440501870045,500.5521150456652,,239.4111061573225,190.6628308320527,165.90718077304035,162.28999783865595,,
234902,1400000US06037234902,6037234902,551.1249363593813,426.0883339822129,,139.03136973270068,265.44003275959005,256.3982381136925,218.83743424490945,,
235100,1400000US06037235100,6037235100,648.5208802700961,569.4708439732499,,776.5679420830224,907.2241464194304,618.4594155715175,882.6335492473675,,
235201,1400000US06037235201,6037235201,492.2620224756344,348.8818436278201,,503.1881734184165,671.9184706402294,425.5079725288959,499.4415136383297,,
235202,1400000US06037235202,6037235202,613.4453727068603,611.6609961353372,744.7157263677487,563.1983231963995,540.9020502587023,510.6242588976134,516.6257798495357,752.8707261105808,
236001,1400000US06037236001,6037236001,241.6679338311278,160.1014206843389,235.0881212290504,,,,359.17701797025995,275.8008666551597,
236101,1400000US06037236101,6037236101,1043.1288238357752,1012.8309460578962,,,,,590.4310737134485,,
236102,1400000US06037236102,6037236102,,,405.43508758489537,,550.68115945685,596.8897759176034,565.3074059517946,413.24340965856936,
236203,1400000US06037236203,6037236203,786.0436925287946,,,,,,485.4289641599088,,
236204,1400000US06037236204,6037236204,,,,,,,170.13581244126914,,
236205,1400000US06037236205,6037236205,,,,,,,312.8035173488976,,
236206,1400000US06037236206,6037236206,,,,,,,214.77306139725056,,
236400,1400000US06037236400,6037236400,190.07798221121595,159.23846150838503,59.00168139325721,299.6007109465475,64.99436183732806,63.14728633266124,63.78332382833641,25.10694041870184,
