GEOID,Median_Housing_Price_2021
1400000US06037302301,484600
1400000US06037302302,827800
1400000US06037302401,589900
1400000US06037302503,635800
1400000US06037302504,462400
1400000US06037302505,705900
1400000US06037302506,753300
1400000US06037310100,1027600
1400000US06037310201,788400
1400000US06037310202,944400
1400000US06037310300,907300
1400000US06037310400,834900
1400000US06037310501,698900
1400000US06037310601,612900
1400000US06037310602,830800
1400000US06037310701,618600
1400000US06037310703,695000
1400000US06037310704,572000
1400000US06037310705,513900
1400000US06037310800,840200
1400000US06037310900,768700
1400000US06037311000,731800
1400000US06037311100,762000
1400000US06037311200,747700
1400000US06037311300,787200
1400000US06037311400,931300
1400000US06037311500,884900
1400000US06037311601,1469200
1400000US06037311602,783700
1400000US06037311700,911600
1400000US06037311801,769100
1400000US06037311802,821000
1400000US06037320101,481400
1400000US06037320102,569000
1400000US06037320201,441700
1400000US06037320202,555900
1400000US06037320300,513500
1400000US06037400205,1395100
1400000US06037400206,840500
1400000US06037400207,755000
1400000US06037400208,814100
1400000US06037400209,856100
1400000US06037400304,574100
1400000US06037400402,780100
1400000US06037400403,674500
1400000US06037400404,886500
1400000US06037400501,968500
1400000US06037400602,536600
1400000US06037400603,484300
1400000US06037400605,566300
1400000US06037400801,658900
1400000US06037401001,691300
1400000US06037401002,740200
1400000US06037401101,652400
1400000US06037401102,583500
1400000US06037401201,681500
1400000US06037401202,589200
1400000US06037401203,592700
1400000US06037401303,856000
1400000US06037401304,786100
1400000US06037401311,582500
1400000US06037401312,234900
1400000US06037401500,531600
1400000US06037401601,323600
1400000US06037401602,574500
1400000US06037401705,675900
1400000US06037401706,542100
1400000US06037401707,450900
1400000US06037401801,666000
1400000US06037401802,649200
1400000US06037401901,NA
1400000US06037401902,816400
1400000US06037402001,591400
1400000US06037402002,577300
1400000US06037402101,431400
1400000US06037402102,466100
1400000US06037402200,550000
1400000US06037402301,427700
1400000US06037402303,397600
1400000US06037402304,NA
1400000US06037402403,NA
1400000US06037402404,NA
1400000US06037402405,431800
1400000US06037402406,388900
1400000US06037402501,352700
1400000US06037402503,488400
1400000US06037402504,458000
1400000US06037402601,410800
1400000US06037402602,556200
1400000US06037402702,416500
1400000US06037402703,387100
1400000US06037402705,443200
1400000US06037402706,439200
1400000US06037402801,359800
1400000US06037402803,395500
1400000US06037402804,362700
1400000US06037402902,418200
1400000US06037402903,434700
1400000US06037402904,422500
1400000US06037403000,388100
1400000US06037403305,668000
1400000US06037403316,557300
1400000US06037403317,634100
1400000US06037403318,579800
1400000US06037403319,626900
1400000US06037403320,853300
1400000US06037403321,678500
1400000US06037403323,761100
1400000US06037403324,931000
1400000US06037403325,788600
1400000US06037403326,621100
1400000US06037403327,607300
1400000US06037403328,616200
1400000US06037403401,727800
1400000US06037403402,711500
1400000US06037403403,940000
1400000US06037403404,938400
1400000US06037403407,1192200
1400000US06037403408,749800
1400000US06037403409,778300
1400000US06037403500,1031500
1400000US06037403601,703600
1400000US06037403702,644000
1400000US06037403703,600900
1400000US06037403721,564800
1400000US06037403722,615300
1400000US06037403801,484700
1400000US06037403802,520200
1400000US06037403901,523400
1400000US06037403902,574000
1400000US06037404000,559700
1400000US06037404100,453500
1400000US06037404201,464700
1400000US06037404203,533100
1400000US06037404301,456500
1400000US06037404302,463600
1400000US06037404401,448100
1400000US06037404402,492900
1400000US06037404501,402300
1400000US06037404503,435500
1400000US06037404504,438400
1400000US06037404600,503900
1400000US06037404701,446600
1400000US06037404702,450200
1400000US06037404703,522400
1400000US06037404804,462500
1400000US06037404805,486100
1400000US06037404806,444100
1400000US06037404901,522000
1400000US06037404902,489800
1400000US06037404903,458900
1400000US06037405001,468400
1400000US06037405002,442300
1400000US06037405101,437300
1400000US06037405102,424700
1400000US06037405201,490800
1400000US06037405202,548200
1400000US06037405203,497900
1400000US06037405301,515800
1400000US06037405302,583000
1400000US06037405400,485300
1400000US06037405500,586400
1400000US06037405600,604900
1400000US06037405701,474200
1400000US06037405702,481400
1400000US06037405800,478600
1400000US06037405900,520800
1400000US06037406000,562600
1400000US06037406101,531700
1400000US06037406103,590100
1400000US06037406201,604200
1400000US06037406300,857800
1400000US06037406413,645900
1400000US06037406500,601000
1400000US06037406601,595700
1400000US06037406602,575600
1400000US06037406701,628000
1400000US06037406702,584800
1400000US06037406801,607600
1400000US06037406903,474000
1400000US06037407001,490700
1400000US06037407002,461500
1400000US06037407101,436600
1400000US06037407102,522300
1400000US06037407201,449100
1400000US06037407202,511600
1400000US06037407301,500900
1400000US06037407302,447100
1400000US06037407400,592800
1400000US06037407501,509400
1400000US06037407502,533900
1400000US06037407601,446600
1400000US06037407602,481600
1400000US06037407701,433700
1400000US06037407702,464400
1400000US06037407801,460300
1400000US06037407802,521000
1400000US06037407901,513900
1400000US06037407902,547400
1400000US06037408003,580000
1400000US06037408004,437000
1400000US06037408005,674100
1400000US06037408006,587100
1400000US06037408133,607300
1400000US06037408134,550500
1400000US06037408135,577900
1400000US06037408136,555800
1400000US06037408137,463300
1400000US06037408138,387500
1400000US06037408139,482000
1400000US06037408140,389200
1400000US06037408141,436600
1400000US06037408212,602700
1400000US06037408213,511500
1400000US06037408301,506500
1400000US06037408302,566800
1400000US06037408303,621400
1400000US06037408401,548600
1400000US06037408402,672500
1400000US06037408503,739000
1400000US06037408504,587400
1400000US06037408505,763500
1400000US06037408623,618900
1400000US06037408624,647500
1400000US06037408625,695300
1400000US06037408626,776500
1400000US06037408627,754600
1400000US06037408628,713800
1400000US06037408629,696700
1400000US06037408631,560800
1400000US06037408703,982700
1400000US06037408705,613500
1400000US06037408707,836500
1400000US06037408722,618800
1400000US06037408724,642200
1400000US06037408725,586600
1400000US06037408800,431500
1400000US06037408900,587300
1400000US06037409000,405900
1400000US06037409100,491000
1400000US06037430003,688400
1400000US06037430004,510800
1400000US06037430005,508100
1400000US06037430101,499200
1400000US06037430102,470400
1400000US06037430200,1500000
1400000US06037430301,927600
1400000US06037430302,813700
1400000US06037430400,1323700
1400000US06037430501,1054400
1400000US06037430502,1043400
1400000US06037430600,2000001
1400000US06037430701,1343800
1400000US06037430721,934300
1400000US06037430723,665900
1400000US06037430724,631800
1400000US06037430801,822600
1400000US06037430802,1231200
1400000US06037430803,1151300
1400000US06037430901,646600
1400000US06037430902,618900
1400000US06037431002,672900
1400000US06037431003,679800
1400000US06037431004,638500
1400000US06037431100,610300
1400000US06037431200,535800
1400000US06037431300,677500
1400000US06037431400,729900
1400000US06037431501,569000
1400000US06037431502,683800
1400000US06037431600,1211100
1400000US06037431701,1600400
1400000US06037431800,810100
1400000US06037431900,911700
1400000US06037432001,844800
1400000US06037432002,805700
1400000US06037432101,699000
1400000US06037432102,779000
1400000US06037432201,651800
1400000US06037432202,623100
1400000US06037432300,544500
1400000US06037432401,620900
1400000US06037432402,538600
1400000US06037432501,488600
1400000US06037432502,568500
1400000US06037432601,559400
1400000US06037432602,577600
1400000US06037432700,502200
1400000US06037432801,441400
1400000US06037432802,443400
1400000US06037432901,608100
1400000US06037432902,622400
1400000US06037433103,496900
1400000US06037433200,497000
1400000US06037433302,586400
1400000US06037433304,549600
1400000US06037433305,425000
1400000US06037433306,531100
1400000US06037433307,454600
1400000US06037433402,462500
1400000US06037433403,545500
1400000US06037433505,519900
1400000US06037433506,NA
1400000US06037433601,600200
1400000US06037433602,539400
1400000US06037433803,495400
1400000US06037433804,374300
1400000US06037433901,516100
1400000US06037433903,478200
1400000US06037434001,397200
1400000US06037434003,539300
1400000US06037434004,577400
1400000US06037434100,478500
1400000US06037460001,2000001
1400000US06037460002,927600
1400000US06037460101,1128100
1400000US06037460200,949500
1400000US06037460301,908900
1400000US06037460302,658900
1400000US06037460401,792300
1400000US06037460501,1701300
1400000US06037460502,1538400
1400000US06037460601,1551300
1400000US06037460700,2000001
1400000US06037460800,1961200
1400000US06037460900,682400
1400000US06037461000,685100
1400000US06037461100,824800
1400000US06037461200,992800
1400000US06037461300,835400
1400000US06037461400,705300
1400000US06037461501,714700
1400000US06037461502,660400
1400000US06037461600,676700
1400000US06037461700,946800
1400000US06037461901,691100
1400000US06037461902,820000
1400000US06037462001,705900
1400000US06037462002,701800
1400000US06037462100,814400
1400000US06037462201,899000
1400000US06037462202,607900
1400000US06037462301,690100
1400000US06037462302,609700
1400000US06037462400,903800
1400000US06037462500,886600
1400000US06037462600,970900
1400000US06037462700,775500
1400000US06037462800,941000
1400000US06037462900,778800
1400000US06037463000,1168100
1400000US06037463103,882600
1400000US06037463200,907000
1400000US06037463300,1016700
1400000US06037463400,924500
1400000US06037463500,634400
1400000US06037463601,622600
1400000US06037463602,519400
1400000US06037463700,1645600
1400000US06037463800,1218000
1400000US06037463900,1058400
1400000US06037464000,1136600
1400000US06037464101,2000001
1400000US06037464102,2000001
1400000US06037464200,1863700
1400000US06037480002,938500
1400000US06037480011,753900
1400000US06037480012,851900
1400000US06037480101,883100
1400000US06037480102,805400
1400000US06037480201,889900
1400000US06037480202,890500
1400000US06037480302,770500
1400000US06037480303,606400
1400000US06037480304,501800
1400000US06037480400,873100
1400000US06037480500,1431700
1400000US06037480601,1022300
1400000US06037480602,1161500
1400000US06037480702,1174300
1400000US06037480703,1125600
1400000US06037480704,926000
1400000US06037480802,625700
1400000US06037480803,654500
1400000US06037480804,620500
1400000US06037480901,616900
1400000US06037480902,535100
1400000US06037480903,661200
1400000US06037481001,650500
1400000US06037481002,624600
1400000US06037481101,675000
1400000US06037481102,583700
1400000US06037481103,768300
1400000US06037481201,667800
1400000US06037481203,678700
1400000US06037481300,641200
1400000US06037481401,655900
1400000US06037481403,752900
1400000US06037481404,748300
1400000US06037481500,655700
1400000US06037481603,685500
1400000US06037481604,579600
1400000US06037481605,576400
1400000US06037481606,642500
1400000US06037481711,534800
1400000US06037481712,665900
1400000US06037481713,624500
1400000US06037481714,508000
1400000US06037481800,666900
1400000US06037481901,667600
1400000US06037481902,659800
1400000US06037482001,735700
1400000US06037482002,806300
1400000US06037482101,675100
1400000US06037482102,789300
1400000US06037482201,660200
1400000US06037482202,607000
1400000US06037482301,711800
1400000US06037482303,630000
1400000US06037482304,605400
1400000US06037482401,680300
1400000US06037482403,555900
1400000US06037482404,511000
1400000US06037482502,612800
1400000US06037482503,617700
1400000US06037482521,538700
1400000US06037482522,428500
1400000US06037482600,672500
1400000US06037482701,622600
1400000US06037482702,624700
1400000US06037482801,625400
1400000US06037500100,936600
1400000US06037500202,1011200
1400000US06037500203,705600
1400000US06037500204,896200
1400000US06037500300,688800
1400000US06037500402,519600
1400000US06037500403,469700
1400000US06037500404,490800
1400000US06037500500,379000
1400000US06037500600,457200
1400000US06037500700,483900
1400000US06037500800,498000
1400000US06037500900,496900
1400000US06037501001,480500
1400000US06037501002,524400
1400000US06037501200,577200
1400000US06037501301,614100
1400000US06037501302,625200
1400000US06037501400,588500
1400000US06037501501,694900
1400000US06037501503,625800
1400000US06037501504,497300
1400000US06037501600,802200
1400000US06037501700,634300
1400000US06037501802,625500
1400000US06037501803,595900
1400000US06037501804,445600
1400000US06037501900,567400
1400000US06037502003,483300
1400000US06037502004,490400
1400000US06037502005,549100
1400000US06037502100,486000
1400000US06037502200,498100
1400000US06037502303,513000
1400000US06037502401,522700
1400000US06037502402,506900
1400000US06037502500,483000
1400000US06037502602,543100
1400000US06037502603,549200
1400000US06037502604,552800
1400000US06037502700,471800
1400000US06037502801,520500
1400000US06037502901,519600
1400000US06037503000,528300
1400000US06037503103,478700
1400000US06037503104,468000
1400000US06037503105,536700
1400000US06037503106,575500
1400000US06037503201,600300
1400000US06037503202,546800
1400000US06037503301,600500
1400000US06037503302,584300
1400000US06037503401,607500
1400000US06037503402,621600
1400000US06037503501,577900
1400000US06037503502,564200
1400000US06037503601,614400
1400000US06037503602,816100
1400000US06037503701,625800
1400000US06037503702,626300
1400000US06037503704,663000
1400000US06037503705,717600
1400000US06037503801,621900
1400000US06037503802,616300
1400000US06037503901,624700
1400000US06037503902,615800
1400000US06037504001,608800
1400000US06037504002,625900
1400000US06037504101,505200
1400000US06037504200,563900
1400000US06037530005,698200
1400000US06037530006,509500
1400000US06037530007,640700
1400000US06037530101,467500
1400000US06037530102,567500
1400000US06037530202,586400
1400000US06037530203,583900
1400000US06037530204,478800
1400000US06037530301,426000
1400000US06037530302,478300
1400000US06037530400,554200
1400000US06037530500,461400
1400000US06037530603,492700
1400000US06037530700,487200
1400000US06037530801,476600
1400000US06037530802,487200
1400000US06037530901,485700
1400000US06037530902,474300
1400000US06037531000,464100
1400000US06037531101,512700
1400000US06037531102,532600
1400000US06037531201,483300
1400000US06037531202,501000
1400000US06037531301,443900
1400000US06037531302,497400
1400000US06037531502,471700
1400000US06037531503,492900
1400000US06037531504,575400
1400000US06037531602,451700
1400000US06037531603,448500
1400000US06037531604,462300
1400000US06037531701,478100
1400000US06037531702,491100
1400000US06037531800,511100
1400000US06037531901,451000
1400000US06037531902,438600
1400000US06037532001,484600
1400000US06037532002,445000
1400000US06037532101,485700
1400000US06037532102,515300
1400000US06037532200,503900
1400000US06037532302,418900
1400000US06037532303,475700
1400000US06037532304,507300
1400000US06037532500,399700
1400000US06037532605,393700
1400000US06037532606,458300
1400000US06037532607,469200
1400000US06037532700,299100
1400000US06037532800,420200
1400000US06037532900,373300
1400000US06037533001,453600
1400000US06037533002,408000
1400000US06037533103,422400
1400000US06037533104,480000
1400000US06037533105,528200
1400000US06037533108,473700
1400000US06037533201,425500
1400000US06037533204,454700
1400000US06037533300,552600
1400000US06037533401,403800
1400000US06037533402,461500
1400000US06037533403,593800
1400000US06037533501,459900
1400000US06037533504,456800
1400000US06037533601,585500
1400000US06037533602,462900
1400000US06037533603,486700
1400000US06037533701,360600
1400000US06037533702,466000
1400000US06037533703,575300
1400000US06037533803,485200
1400000US06037533804,419800
1400000US06037533805,453300
1400000US06037533806,NA
1400000US06037533901,452300
1400000US06037533902,463100
1400000US06037534001,425600
1400000US06037534002,417000
1400000US06037534101,383100
1400000US06037534102,472200
1400000US06037534201,NA
1400000US06037534202,NA
1400000US06037534203,372700
1400000US06037534301,441400
1400000US06037534302,472600
1400000US06037534403,464300
1400000US06037534404,425600
1400000US06037534405,NA
1400000US06037534406,416100
1400000US06037534501,446300
1400000US06037534502,459500
1400000US06037534700,466900
1400000US06037534802,467600
1400000US06037534803,422300
1400000US06037534804,470500
1400000US06037534900,460300
1400000US06037535001,457900
1400000US06037535002,444000
1400000US06037535101,393300
1400000US06037535102,448300
1400000US06037535200,418100
1400000US06037535300,421500
1400000US06037535400,343000
1400000US06037535501,602800
1400000US06037535502,574600
1400000US06037535503,474500
1400000US06037535603,456800
1400000US06037535604,472800
1400000US06037535605,524800
1400000US06037535606,454500
1400000US06037535607,456400
1400000US06037535701,460600
1400000US06037535702,464600
1400000US06037535802,456500
1400000US06037535803,481400
1400000US06037535804,490200
1400000US06037535901,481500
1400000US06037535902,476900
1400000US06037536000,458300
1400000US06037536102,382100
1400000US06037536103,442700
1400000US06037536104,482500
1400000US06037536201,489800
1400000US06037536202,483900
1400000US06037540000,457600
1400000US06037540101,438000
1400000US06037540102,450300
1400000US06037540201,378000
1400000US06037540202,464900
1400000US06037540203,421000
1400000US06037540300,391100
1400000US06037540400,362700
1400000US06037540501,457900
1400000US06037540502,550200
1400000US06037540600,359700
1400000US06037540700,439500
1400000US06037540800,452200
1400000US06037540901,412800
1400000US06037540902,452200
1400000US06037541003,459000
1400000US06037541100,434000
1400000US06037541200,459900
1400000US06037541300,427100
1400000US06037541401,338900
1400000US06037541402,355000
1400000US06037541500,415700
1400000US06037541603,365000
1400000US06037541604,421900
1400000US06037541605,377900
1400000US06037541606,465000
1400000US06037541700,463300
1400000US06037541801,444900
1400000US06037541802,456400
1400000US06037542000,435600
1400000US06037542103,371200
1400000US06037542104,406800
1400000US06037542105,4.00E+05
1400000US06037542106,417500
1400000US06037542200,386700
1400000US06037542401,444600
1400000US06037542402,428100
1400000US06037542501,478900
1400000US06037542502,445400
1400000US06037542601,436300
1400000US06037542602,418100
1400000US06037542700,416000
1400000US06037542800,381900
1400000US06037542900,397200
1400000US06037543000,423100
1400000US06037543100,448200
1400000US06037543201,444900
1400000US06037543203,373800
1400000US06037543304,603600
1400000US06037543305,136800
1400000US06037543306,460300
1400000US06037543321,570300
1400000US06037543322,617100
1400000US06037543400,540500
1400000US06037543501,465700
1400000US06037543502,550100
1400000US06037543503,579800
1400000US06037543601,538000
1400000US06037543603,520400
1400000US06037543605,444200
1400000US06037543606,494800
1400000US06037543607,596000
1400000US06037543701,551300
1400000US06037543703,578200
1400000US06037543704,535500
1400000US06037543705,511700
1400000US06037543801,435400
1400000US06037543803,492000
1400000US06037543804,574700
1400000US06037543903,498900
1400000US06037543905,411300
1400000US06037544001,465400
1400000US06037544002,543800
1400000US06037550101,494900
1400000US06037550201,569300
1400000US06037550202,465300
1400000US06037550301,468100
1400000US06037550501,593100
1400000US06037550502,817000
1400000US06037550601,616100
1400000US06037550602,663700
1400000US06037550700,622600
1400000US06037550801,648800
1400000US06037550802,654200
1400000US06037550901,689100
1400000US06037550902,692700
1400000US06037551001,643100
1400000US06037551002,650200
1400000US06037551101,399100
1400000US06037551102,605200
1400000US06037551201,627800
1400000US06037551203,590800
1400000US06037551204,610000
1400000US06037551300,382100
1400000US06037551401,585000
1400000US06037551402,623800
1400000US06037551501,533900
1400000US06037551502,638900
1400000US06037551700,584200
1400000US06037551801,497300
1400000US06037551802,495600
1400000US06037551900,503100
1400000US06037552001,485700
1400000US06037552002,451000
1400000US06037552100,478000
1400000US06037552200,465200
1400000US06037552301,451900
1400000US06037552302,561300
1400000US06037552400,471500
1400000US06037552601,457500
1400000US06037552602,540700
1400000US06037552700,524000
1400000US06037552800,539500
1400000US06037552900,490000
1400000US06037553000,503400
1400000US06037553100,606900
1400000US06037553201,563300
1400000US06037553202,548600
1400000US06037553300,499400
1400000US06037553400,467500
1400000US06037553502,334500
1400000US06037553503,423600
1400000US06037553504,428700
1400000US06037553601,471300
1400000US06037553602,429200
1400000US06037553701,334000
1400000US06037553702,421900
1400000US06037553801,441000
1400000US06037553802,NA
1400000US06037553901,485000
1400000US06037553902,264000
1400000US06037554001,585600
1400000US06037554002,542900
1400000US06037554101,461700
1400000US06037554105,NA
1400000US06037554106,591000
1400000US06037554201,496200
1400000US06037554203,555300
1400000US06037554204,459000
1400000US06037554301,494100
1400000US06037554302,NA
1400000US06037554403,398800
1400000US06037554404,438100
1400000US06037554405,505600
1400000US06037554406,621200
1400000US06037554511,775900
1400000US06037554512,817600
1400000US06037554513,681000
1400000US06037554514,632600
1400000US06037554515,672600
1400000US06037554516,838600
1400000US06037554517,793200
1400000US06037554518,782500
1400000US06037554519,844200
1400000US06037554521,753800
1400000US06037554522,707900
1400000US06037554600,497000
1400000US06037554700,476100
1400000US06037554801,539900
1400000US06037554802,726200
1400000US06037554900,616800
1400000US06037555001,586800
1400000US06037555002,596500
1400000US06037555105,474700
1400000US06037555106,471100
1400000US06037555107,552300
1400000US06037555202,761300
1400000US06037555211,449800
1400000US06037555212,380900
1400000US06037555300,465700
1400000US06037570001,651800
1400000US06037570002,627100
1400000US06037570003,607000
1400000US06037570100,580500
1400000US06037570202,455000
1400000US06037570203,490500
1400000US06037570204,567400
1400000US06037570303,438500
1400000US06037570304,423800
1400000US06037570305,95200
1400000US06037570306,458200
1400000US06037570402,470200
1400000US06037570403,446000
1400000US06037570404,465100
1400000US06037570502,508000
1400000US06037570503,545500
1400000US06037570504,487500
1400000US06037570601,453800
1400000US06037570602,496500
1400000US06037570603,NA
1400000US06037570701,626900
1400000US06037570703,600800
1400000US06037570800,616200
1400000US06037570901,640500
1400000US06037570902,629900
1400000US06037571000,635500
1400000US06037571101,624300
1400000US06037571102,649500
1400000US06037571201,824000
1400000US06037571202,663100
1400000US06037571300,678000
1400000US06037571400,613800
1400000US06037571502,590200
1400000US06037571504,623700
1400000US06037571505,572000
1400000US06037571600,312500
1400000US06037571701,476900
1400000US06037571703,404000
1400000US06037571704,452100
1400000US06037571800,962000
1400000US06037571900,785400
1400000US06037572001,696300
1400000US06037572201,594800
1400000US06037572202,622200
1400000US06037572301,455100
1400000US06037572500,297500
1400000US06037572600,431900
1400000US06037572700,483800
1400000US06037573002,394400
1400000US06037573003,597000
1400000US06037573004,592200
1400000US06037573101,589100
1400000US06037573102,616400
1400000US06037573201,451500
1400000US06037573202,491800
1400000US06037573300,471300
1400000US06037573401,674400
1400000US06037573402,521900
1400000US06037573403,544900
1400000US06037573601,664000
1400000US06037573700,673100
1400000US06037573800,694600
1400000US06037573902,813300
1400000US06037574000,780100
1400000US06037574100,673200
1400000US06037574201,663500
1400000US06037574202,638400
1400000US06037574300,720800
1400000US06037574400,692600
1400000US06037574500,744400
1400000US06037574602,916700
1400000US06037574800,969400
1400000US06037574901,711200
1400000US06037574902,590900
1400000US06037575001,626700
1400000US06037575002,622600
1400000US06037575101,446300
1400000US06037575102,485600
1400000US06037575103,412500
1400000US06037575201,431500
1400000US06037575202,450600
1400000US06037575300,509400
1400000US06037575401,NA
1400000US06037575402,276300
1400000US06037575801,406300
1400000US06037575802,450000
1400000US06037575803,333000
1400000US06037575901,341200
1400000US06037575902,400300
1400000US06037576001,450800
1400000US06037576200,541900
1400000US06037576301,474400
1400000US06037576302,462500
1400000US06037576401,432600
1400000US06037576402,483800
1400000US06037576403,416200
1400000US06037576501,456300
1400000US06037576502,405700
1400000US06037576503,540300
1400000US06037576601,656700
1400000US06037576602,762200
1400000US06037576700,667900
1400000US06037576801,489600
1400000US06037576802,708000
1400000US06037576901,553200
1400000US06037576903,427400
1400000US06037576904,671600
1400000US06037577000,597200
1400000US06037577100,709200
1400000US06037577200,779300
1400000US06037577300,1005400
1400000US06037577400,1067900
1400000US06037577501,1215300
1400000US06037577504,1760200
1400000US06037577602,695500
1400000US06037577604,650400
1400000US06037577605,1117000
1400000US06037577606,924800
1400000US06037577700,503000
1400000US06037577800,535500
1400000US06037577900,459900
1400000US06037578000,446600
1400000US06037578100,NA
1400000US06037599000,884600
1400000US06037599100,NA
1400000US06037600100,533100
1400000US06037600201,631300
1400000US06037600202,438700
1400000US06037600302,508200
1400000US06037600303,423700
1400000US06037600304,419800
1400000US06037600400,593000
1400000US06037600501,633300
1400000US06037600601,638400
1400000US06037600602,532900
1400000US06037600702,675600
1400000US06037600703,548300
1400000US06037600704,688100
1400000US06037600801,650800
1400000US06037600802,647600
1400000US06037600902,614900
1400000US06037600911,622100
1400000US06037600912,572400
1400000US06037601001,753900
1400000US06037601002,461300
1400000US06037601100,508800
1400000US06037601202,579000
1400000US06037601211,576700
1400000US06037601212,464800
1400000US06037601301,761100
1400000US06037601302,464100
1400000US06037601303,472800
1400000US06037601401,495500
1400000US06037601402,586100
1400000US06037601501,489100
1400000US06037601502,583700
1400000US06037601600,563000
1400000US06037601700,474800
1400000US06037601801,623100
1400000US06037601802,578700
1400000US06037601900,607700
1400000US06037602002,598800
1400000US06037602003,539600
1400000US06037602103,587000
1400000US06037602104,574400
1400000US06037602105,576000
1400000US06037602106,583300
1400000US06037602201,857400
1400000US06037602202,634600
1400000US06037602301,696300
1400000US06037602302,898400
1400000US06037602402,665600
1400000US06037602403,580500
1400000US06037602404,708100
1400000US06037602504,618000
1400000US06037602505,574200
1400000US06037602506,496200
1400000US06037602507,451200
1400000US06037602510,480000
1400000US06037602511,711700
1400000US06037602512,590300
1400000US06037602513,635900
1400000US06037602601,558100
1400000US06037602602,578000
1400000US06037602700,613200
1400000US06037602801,446400
1400000US06037602802,537000
1400000US06037602900,443800
1400000US06037603004,369000
1400000US06037603005,433900
1400000US06037603006,576200
1400000US06037603007,609600
1400000US06037603008,516400
1400000US06037603101,561800
1400000US06037603102,521200
1400000US06037603200,575800
1400000US06037603301,643500
1400000US06037603302,602300
1400000US06037603400,576200
1400000US06037603500,580900
1400000US06037603600,601200
1400000US06037603702,630900
1400000US06037603703,632200
1400000US06037603705,351800
1400000US06037603706,NA
1400000US06037603801,654800
1400000US06037603802,588000
1400000US06037603901,502900
1400000US06037603902,565600
1400000US06037604001,543700
1400000US06037604002,634600
1400000US06037604101,633500
1400000US06037604102,608100
1400000US06037604200,584300
1400000US06037609900,650700
1400000US06037620001,1401100
1400000US06037620002,1127400
1400000US06037620101,1133700
1400000US06037620102,1532100
1400000US06037620201,1762200
1400000US06037620301,2000001
1400000US06037620303,2000001
1400000US06037620305,2000001
1400000US06037620400,1584800
1400000US06037620501,1083800
1400000US06037620521,916400
1400000US06037620522,1004400
1400000US06037620601,872100
1400000US06037620602,877500
1400000US06037620701,1036000
1400000US06037620703,1140500
1400000US06037620704,1053600
1400000US06037620801,1915500
1400000US06037620802,2000001
1400000US06037620901,2000001
1400000US06037620904,2000001
1400000US06037621001,1565600
1400000US06037621005,2000001
1400000US06037621102,1239100
1400000US06037621104,1693000
1400000US06037621201,981200
1400000US06037621204,888000
1400000US06037621301,1138200
1400000US06037621324,977200
1400000US06037621326,1904400
1400000US06037621400,1237100
1400000US06037650001,714100
1400000US06037650003,781400
1400000US06037650004,677000
1400000US06037650101,771900
1400000US06037650102,687900
1400000US06037650200,690500
1400000US06037650300,683500
1400000US06037650401,859200
1400000US06037650501,922500
1400000US06037650502,941500
1400000US06037650603,1051500
1400000US06037650604,694600
1400000US06037650605,846100
1400000US06037650606,760000
1400000US06037650607,854200
1400000US06037650701,859200
1400000US06037650702,884100
1400000US06037650801,692100
1400000US06037650802,585100
1400000US06037650901,721900
1400000US06037650903,695100
1400000US06037650904,709900
1400000US06037651001,815300
1400000US06037651002,870300
1400000US06037651101,938900
1400000US06037651102,702900
1400000US06037651201,994100
1400000US06037651221,917600
1400000US06037651222,899700
1400000US06037651302,1304200
1400000US06037651304,1341300
1400000US06037651401,849000
1400000US06037651402,912400
1400000US06037670001,656900
1400000US06037670002,659400
1400000US06037670003,640300
1400000US06037670101,694700
1400000US06037670102,474200
1400000US06037670201,1607500
1400000US06037670202,1516400
1400000US06037670324,1762600
1400000US06037670326,2000001
1400000US06037670328,2000001
1400000US06037670405,1127200
1400000US06037670406,1730400
1400000US06037670407,939500
1400000US06037670413,1270700
1400000US06037670416,1775800
1400000US06037670417,1211200
1400000US06037670418,1244200
1400000US06037670500,2000001
1400000US06037670603,2000001
1400000US06037670604,1326000
1400000US06037670701,896700
1400000US06037670702,1497600
1400000US06037700101,1537200
1400000US06037700102,1166700
1400000US06037700200,845500
1400000US06037700300,683000
1400000US06037700400,1355600
1400000US06037700501,959100
1400000US06037700502,658400
1400000US06037700600,2000001
1400000US06037700700,2000001
1400000US06037700801,1342200
1400000US06037700802,1625000
1400000US06037700901,2000001
1400000US06037700902,2000001
1400000US06037701000,2000001
1400000US06037701201,2000001
1400000US06037701202,1578400
1400000US06037701302,909700
1400000US06037701304,2000001
1400000US06037701402,1719400
1400000US06037701501,1129000
1400000US06037701502,900200
1400000US06037701601,2000001
1400000US06037701602,960600
1400000US06037701701,834400
1400000US06037701702,1004000
1400000US06037701801,819300
1400000US06037701802,1097700
1400000US06037701902,2000001
1400000US06037702002,1050300
1400000US06037702102,1371800
1400000US06037702201,1156000
1400000US06037702202,1678300
1400000US06037702300,1666200
1400000US06037702400,1211100
1400000US06037702501,1392600
1400000US06037702502,564300
1400000US06037702600,1059700
1400000US06037702700,1199700
1400000US06037702801,1090700
1400000US06037702802,1112300
1400000US06037702803,1239000
1400000US06037702900,684600
1400000US06037703002,1173200
1400000US06037703003,558600
1400000US06037703100,864700
1400000US06037703200,878400
1400000US06037800101,1134000
1400000US06037800103,1052400
1400000US06037800104,1429200
1400000US06037800202,1561400
1400000US06037800204,1333300
1400000US06037800205,754200
1400000US06037800206,2000001
1400000US06037800324,757800
1400000US06037800325,1058100
1400000US06037800328,1171900
1400000US06037800333,471200
